ad_id,date,reach,impressions,clicks,ctr,cpc,cpm,cost,revenue,view_content,add_to_cart,initiate_checkout,purchase,form_view,lead,engagement,app_install,video_view
AD00107,2024-03-05,899,1285,17,1.32,0.49,6.45,8.29,0.0,10,3,1,0,1,0,27,0,64
AD00107,2024-03-06,695,993,15,1.51,0.54,8.18,8.12,0.0,9,2,1,0,1,0,24,0,49
AD00107,2024-03-07,555,794,10,1.26,0.77,9.67,7.68,0.0,6,1,0,0,0,0,16,0,39
AD00107,2024-03-08,751,1073,11,1.03,0.77,7.93,8.51,0.0,6,1,0,0,0,0,17,0,53
AD00107,2024-03-09,723,1034,15,1.45,0.66,9.64,9.97,0.0,9,2,1,0,1,0,24,0,51
AD00107,2024-03-10,853,1219,14,1.15,0.7,8.1,9.87,0.0,8,2,1,0,0,0,22,0,60
AD00107,2024-03-11,1013,1448,19,1.31,0.51,6.73,9.75,0.0,11,3,1,0,1,0,30,0,72
AD00107,2024-03-12,632,904,10,1.11,0.84,9.34,8.44,0.0,6,1,0,0,0,0,16,0,45
AD00107,2024-03-13,770,1101,13,1.18,0.76,8.94,9.84,0.0,7,2,1,0,0,0,20,0,55
AD00107,2024-03-14,828,1183,19,1.61,0.41,6.58,7.79,0.0,11,3,1,0,1,0,30,0,59
AD00107,2024-03-15,863,1233,17,1.38,0.52,7.22,8.9,0.0,10,3,1,0,1,0,27,0,61
AD00107,2024-03-16,814,1164,15,1.29,0.63,8.13,9.46,0.0,9,2,1,0,1,0,24,0,58
AD00107,2024-03-17,637,911,11,1.21,0.7,8.5,7.74,0.0,6,1,0,0,0,0,17,0,45
AD00107,2024-03-18,665,951,14,1.47,0.61,9.04,8.6,0.0,8,2,1,0,0,0,22,0,47
AD00107,2024-03-19,912,1303,13,1.0,0.7,7.0,9.12,0.0,7,2,1,0,0,0,20,0,65
AD00107,2024-03-20,782,1118,12,1.07,0.82,8.77,9.81,0.0,7,2,1,0,0,0,19,0,55
AD00107,2024-03-21,614,878,10,1.14,0.84,9.56,8.39,0.0,6,1,0,0,0,0,16,0,43
AD00107,2024-03-22,812,1161,17,1.46,0.52,7.55,8.77,0.0,10,3,1,0,1,0,27,0,58
AD00107,2024-03-23,677,968,14,1.45,0.54,7.86,7.61,0.0,8,2,1,0,0,0,22,0,48
AD00107,2024-03-24,1020,1458,22,1.51,0.42,6.3,9.19,0.0,13,3,1,0,1,0,35,0,72
AD00107,2024-03-25,847,1211,17,1.4,0.57,7.97,9.65,0.0,10,3,1,0,1,0,27,0,60
AD00107,2024-03-26,777,1110,14,1.26,0.67,8.48,9.41,0.0,8,2,1,0,0,0,22,0,55
AD00107,2024-03-27,815,1165,19,1.63,0.44,7.12,8.29,0.0,11,3,1,0,1,0,30,0,58
AD00107,2024-03-28,865,1237,16,1.29,0.57,7.41,9.16,0.0,9,2,1,0,1,0,25,0,61
AD00107,2024-03-29,701,1002,13,1.3,0.58,7.5,7.52,0.0,7,2,1,0,0,0,20,0,50
AD00107,2024-03-30,920,1315,20,1.52,0.47,7.2,9.47,0.0,12,3,1,0,1,0,32,0,65
AD00107,2024-03-31,791,1131,12,1.06,0.79,8.39,9.49,0.0,7,2,1,0,0,0,19,0,56
AD00108,2024-01-01,794,1135,18,1.59,0.56,8.89,10.09,0.0,10,3,1,0,1,0,28,0,204
AD00108,2024-01-02,897,1282,17,1.33,0.67,8.91,11.42,0.0,10,3,1,0,1,0,27,0,230
AD00108,2024-01-03,843,1205,18,1.49,0.55,8.17,9.84,0.0,10,3,1,0,1,0,28,0,216
AD00108,2024-01-04,739,1057,11,1.04,0.8,8.3,8.77,0.0,6,1,0,0,0,0,17,0,190
AD00108,2024-01-05,744,1063,17,1.6,0.57,9.17,9.75,0.0,10,3,1,0,1,0,27,0,191
AD00108,2024-01-06,849,1213,18,1.48,0.58,8.65,10.49,0.0,10,3,1,0,1,0,28,0,218
AD00108,2024-01-07,1124,1607,26,1.62,0.44,7.18,11.54,0.0,15,4,2,0,1,0,41,0,289
AD00108,2024-01-08,1069,1528,18,1.18,0.58,6.85,10.46,0.0,10,3,1,0,1,0,28,0,275
AD00108,2024-01-09,830,1187,17,1.43,0.52,7.44,8.83,0.0,10,3,1,0,1,0,27,0,213
AD00108,2024-01-10,611,873,15,1.72,0.54,9.2,8.03,0.0,9,2,1,0,1,0,24,0,157
AD00108,2024-01-11,988,1412,17,1.2,0.58,7.0,9.89,0.0,10,3,1,0,1,0,27,0,254
AD00108,2024-01-12,863,1234,15,1.22,0.66,8.03,9.91,0.0,9,2,1,0,1,0,24,0,222
AD00108,2024-01-13,722,1032,16,1.55,0.58,9.01,9.3,0.0,9,2,1,0,1,0,25,0,185
AD00108,2024-01-14,1130,1615,25,1.55,0.4,6.2,10.02,0.0,15,4,2,0,1,0,40,0,290
AD00108,2024-01-15,661,945,11,1.16,0.73,8.53,8.06,0.0,6,1,0,0,0,0,17,0,170
AD00108,2024-01-16,930,1330,18,1.35,0.57,7.66,10.19,0.0,10,3,1,0,1,0,28,0,239
AD00108,2024-01-17,786,1124,12,1.07,0.86,9.17,10.31,0.0,7,2,1,0,0,0,19,0,202
AD00108,2024-01-18,793,1133,14,1.24,0.51,6.3,7.14,0.0,8,2,1,0,0,0,22,0,203
AD00108,2024-01-19,1042,1489,23,1.54,0.44,6.76,10.07,0.0,13,3,1,0,1,0,36,0,268
AD00108,2024-01-20,1221,1745,25,1.43,0.45,6.44,11.24,0.0,15,4,2,0,1,0,40,0,314
AD00108,2024-01-21,949,1357,15,1.11,0.76,8.35,11.33,0.0,9,2,1,0,1,0,24,0,244
AD00108,2024-01-22,689,985,13,1.32,0.66,8.72,8.59,0.0,7,2,1,0,0,0,20,0,177
AD00108,2024-01-23,820,1172,14,1.19,0.68,8.07,9.46,0.0,8,2,1,0,0,0,22,0,210
AD00108,2024-01-24,787,1125,12,1.07,0.79,8.47,9.53,0.0,7,2,1,0,0,0,19,0,202
AD00108,2024-01-25,556,795,12,1.51,0.5,7.61,6.05,0.0,7,2,1,0,0,0,19,0,143
AD00108,2024-01-26,671,959,15,1.56,0.48,7.45,7.14,0.0,9,2,1,0,1,0,24,0,172
AD00108,2024-01-27,522,747,10,1.34,0.63,8.41,6.28,0.0,6,1,0,0,0,0,16,0,134
AD00108,2024-01-28,792,1132,16,1.41,0.66,9.31,10.54,0.0,9,2,1,0,1,0,25,0,203
AD00108,2024-01-29,896,1281,15,1.17,0.64,7.49,9.59,0.0,9,2,1,0,1,0,24,0,230
AD00108,2024-01-30,914,1307,17,1.3,0.52,6.81,8.9,0.0,10,3,1,0,1,0,27,0,235
AD00108,2024-01-31,683,976,14,1.43,0.46,6.67,6.51,0.0,8,2,1,0,0,0,22,0,175
AD00108,2024-02-01,954,1364,17,1.25,0.63,7.8,10.64,0.0,10,3,1,0,1,0,27,0,245
AD00108,2024-02-02,523,748,8,1.07,0.88,9.45,7.07,0.0,4,1,0,0,0,0,12,0,134
AD00108,2024-02-03,903,1291,16,1.24,0.6,7.45,9.62,0.0,9,2,1,0,1,0,25,0,232
AD00108,2024-02-04,869,1242,16,1.29,0.49,6.37,7.91,0.0,9,2,1,0,1,0,25,0,223
AD00108,2024-02-05,555,793,12,1.51,0.56,8.4,6.66,0.0,7,2,1,0,0,0,19,0,142
AD00108,2024-02-06,1024,1463,18,1.23,0.59,7.27,10.63,0.0,10,3,1,0,1,0,28,0,263
AD00108,2024-02-07,607,868,14,1.61,0.5,8.06,7.0,0.0,8,2,1,0,0,0,22,0,156
AD00108,2024-02-08,906,1295,21,1.62,0.48,7.81,10.12,0.0,12,3,1,0,1,0,33,0,233
AD00108,2024-02-09,877,1253,15,1.2,0.69,8.32,10.42,0.0,9,2,1,0,1,0,24,0,225
AD00108,2024-02-10,849,1214,20,1.65,0.46,7.57,9.19,0.0,12,3,1,0,1,0,32,0,218
AD00108,2024-02-11,718,1027,18,1.75,0.45,7.91,8.12,0.0,10,3,1,0,1,0,28,0,184
AD00108,2024-02-12,774,1106,16,1.45,0.53,7.59,8.4,0.0,9,2,1,0,1,0,25,0,199
AD00108,2024-02-13,643,919,10,1.09,0.73,7.92,7.28,0.0,6,1,0,0,0,0,16,0,165
AD00108,2024-02-14,685,979,14,1.43,0.55,7.92,7.75,0.0,8,2,1,0,0,0,22,0,176
AD00108,2024-02-15,737,1053,18,1.71,0.51,8.76,9.22,0.0,10,3,1,0,1,0,28,0,189
AD00108,2024-02-16,1069,1528,26,1.7,0.38,6.42,9.81,0.0,15,4,2,0,1,0,41,0,275
AD00108,2024-02-17,573,819,12,1.47,0.59,8.6,7.04,0.0,7,2,1,0,0,0,19,0,147
AD00108,2024-02-18,506,724,9,1.24,0.76,9.48,6.86,0.0,5,1,0,0,0,0,14,0,130
AD00108,2024-02-19,753,1077,18,1.67,0.48,8.0,8.62,0.0,10,3,1,0,1,0,28,0,193
AD00108,2024-02-20,513,733,13,1.77,0.52,9.24,6.77,0.0,7,2,1,0,0,0,20,0,131
AD00108,2024-02-21,998,1426,19,1.33,0.6,7.94,11.32,0.0,11,3,1,0,1,0,30,0,256
AD00108,2024-02-22,1212,1732,26,1.5,0.43,6.48,11.23,0.0,15,4,2,0,1,0,41,0,311
AD00108,2024-02-23,692,989,11,1.11,0.78,8.69,8.59,0.0,6,1,0,0,0,0,17,0,178
AD00108,2024-02-24,717,1025,12,1.17,0.8,9.36,9.59,0.0,7,2,1,0,0,0,19,0,184
AD00108,2024-02-25,672,960,14,1.46,0.46,6.74,6.47,0.0,8,2,1,0,0,0,22,0,172
AD00108,2024-02-26,860,1229,18,1.46,0.61,8.98,11.04,0.0,10,3,1,0,1,0,28,0,221
AD00108,2024-02-27,862,1232,14,1.14,0.67,7.57,9.33,0.0,8,2,1,0,0,0,22,0,221
AD00108,2024-02-28,471,674,10,1.48,0.6,8.84,5.96,0.0,6,1,0,0,0,0,16,0,121
AD00108,2024-02-29,903,1291,16,1.24,0.64,7.99,10.31,0.0,9,2,1,0,1,0,25,0,232
AD00108,2024-03-01,716,1024,16,1.56,0.51,7.99,8.18,0.0,9,2,1,0,1,0,25,0,184
AD00108,2024-03-02,1129,1614,19,1.18,0.53,6.29,10.16,0.0,11,3,1,0,1,0,30,0,290
AD00108,2024-03-03,843,1205,13,1.08,0.64,6.92,8.34,0.0,7,2,1,0,0,0,20,0,216
AD00108,2024-03-04,546,781,8,1.02,0.91,9.35,7.3,0.0,4,1,0,0,0,0,12,0,140
AD00108,2024-03-05,921,1317,21,1.59,0.45,7.14,9.4,0.0,12,3,1,0,1,0,33,0,237
AD00108,2024-03-06,576,824,10,1.21,0.72,8.7,7.17,0.0,6,1,0,0,0,0,16,0,148
AD00108,2024-03-07,723,1033,11,1.06,0.84,8.91,9.2,0.0,6,1,0,0,0,0,17,0,185
AD00108,2024-03-08,688,984,16,1.63,0.58,9.41,9.26,0.0,9,2,1,0,1,0,25,0,177
AD00108,2024-03-09,918,1312,18,1.37,0.51,7.04,9.23,0.0,10,3,1,0,1,0,28,0,236
AD00108,2024-03-10,717,1025,16,1.56,0.59,9.26,9.49,0.0,9,2,1,0,1,0,25,0,184
AD00108,2024-03-11,749,1070,15,1.4,0.66,9.25,9.9,0.0,9,2,1,0,1,0,24,0,192
AD00108,2024-03-12,742,1061,15,1.41,0.45,6.43,6.82,0.0,9,2,1,0,1,0,24,0,190
AD00108,2024-03-13,993,1419,22,1.55,0.41,6.32,8.97,0.0,13,3,1,0,1,0,35,0,255
AD00108,2024-03-14,1133,1619,18,1.11,0.6,6.63,10.74,0.0,10,3,1,0,1,0,28,0,291
AD00108,2024-03-15,554,792,10,1.26,0.62,7.78,6.16,0.0,6,1,0,0,0,0,16,0,142
AD00108,2024-03-16,615,879,11,1.25,0.64,7.96,7.0,0.0,6,1,0,0,0,0,17,0,158
AD00108,2024-03-17,912,1303,23,1.77,0.41,7.16,9.33,0.0,13,3,1,0,1,0,36,0,234
AD00108,2024-03-18,569,814,10,1.23,0.65,8.0,6.51,0.0,6,1,0,0,0,0,16,0,146
AD00108,2024-03-19,1176,1680,24,1.43,0.47,6.73,11.3,0.0,14,4,2,0,1,0,38,0,302
AD00108,2024-03-20,744,1064,17,1.6,0.53,8.46,9.0,0.0,10,3,1,0,1,0,27,0,191
AD00108,2024-03-21,888,1269,22,1.73,0.44,7.64,9.69,0.0,13,3,1,0,1,0,35,0,228
AD00108,2024-03-22,798,1140,15,1.32,0.47,6.18,7.05,0.0,9,2,1,0,1,0,24,0,205
AD00108,2024-03-23,581,830,13,1.57,0.57,8.93,7.41,0.0,7,2,1,0,0,0,20,0,149
AD00108,2024-03-24,809,1156,13,1.12,0.62,6.94,8.02,0.0,7,2,1,0,0,0,20,0,208
AD00108,2024-03-25,588,841,9,1.07,0.7,7.53,6.33,0.0,5,1,0,0,0,0,14,0,151
AD00108,2024-03-26,791,1130,16,1.42,0.63,8.89,10.05,0.0,9,2,1,0,1,0,25,0,203
AD00108,2024-03-27,812,1160,18,1.55,0.43,6.65,7.71,0.0,10,3,1,0,1,0,28,0,208
AD00108,2024-03-28,468,670,12,1.79,0.51,9.07,6.08,0.0,7,2,1,0,0,0,19,0,120
AD00108,2024-03-29,729,1042,12,1.15,0.78,8.93,9.31,0.0,7,2,1,0,0,0,19,0,187
AD00108,2024-03-30,695,993,10,1.01,0.87,8.76,8.7,0.0,6,1,0,0,0,0,16,0,178
AD00108,2024-03-31,798,1140,15,1.32,0.48,6.3,7.18,0.0,9,2,1,0,1,0,24,0,205
AD00109,2024-01-01,1050,1500,19,1.27,0.52,6.64,9.96,0.0,11,3,1,0,1,0,30,0,270
AD00109,2024-01-02,809,1156,15,1.3,0.62,8.1,9.36,0.0,9,2,1,0,1,0,24,0,208
AD00109,2024-01-03,900,1286,18,1.4,0.58,8.14,10.47,0.0,10,3,1,0,1,0,28,0,231
AD00109,2024-01-04,1238,1769,24,1.36,0.48,6.57,11.62,0.0,14,4,2,0,1,0,38,0,318
AD00109,2024-01-05,813,1162,11,0.95,0.96,9.13,10.61,0.0,6,1,0,0,0,0,17,0,209
AD00109,2024-01-06,877,1254,16,1.28,0.56,7.18,9.0,0.0,9,2,1,0,1,0,25,0,225
AD00109,2024-01-07,803,1148,14,1.22,0.77,9.39,10.78,0.0,8,2,1,0,0,0,22,0,206
AD00109,2024-01-08,754,1078,14,1.3,0.68,8.89,9.58,0.0,8,2,1,0,0,0,22,0,194
AD00109,2024-01-09,679,970,15,1.55,0.6,9.25,8.97,0.0,9,2,1,0,1,0,24,0,174
AD00109,2024-01-10,675,965,9,0.93,0.95,8.83,8.52,0.0,5,1,0,0,0,0,14,0,173
AD00109,2024-01-11,630,900,13,1.44,0.68,9.88,8.89,0.0,7,2,1,0,0,0,20,0,162
AD00109,2024-01-12,856,1223,13,1.06,0.9,9.52,11.64,0.0,7,2,1,0,0,0,20,0,220
AD00109,2024-01-13,828,1183,11,0.93,0.91,8.46,10.01,0.0,6,1,0,0,0,0,17,0,212
AD00109,2024-01-14,739,1057,15,1.42,0.62,8.85,9.35,0.0,9,2,1,0,1,0,24,0,190
AD00109,2024-01-15,756,1081,13,1.2,0.67,8.03,8.68,0.0,7,2,1,0,0,0,20,0,194
AD00109,2024-01-16,861,1231,18,1.46,0.59,8.69,10.7,0.0,10,3,1,0,1,0,28,0,221
AD00109,2024-01-17,949,1356,18,1.33,0.5,6.58,8.92,0.0,10,3,1,0,1,0,28,0,244
AD00109,2024-01-18,969,1385,17,1.23,0.6,7.39,10.23,0.0,10,3,1,0,1,0,27,0,249
AD00109,2024-01-19,890,1272,18,1.42,0.58,8.24,10.48,0.0,10,3,1,0,1,0,28,0,228
AD00109,2024-01-20,980,1401,14,1.0,0.68,6.81,9.54,0.0,8,2,1,0,0,0,22,0,252
AD00109,2024-01-21,680,972,13,1.34,0.67,8.93,8.68,0.0,7,2,1,0,0,0,20,0,174
AD00109,2024-01-22,1239,1770,17,0.96,0.68,6.51,11.53,0.0,10,3,1,0,1,0,27,0,318
AD00109,2024-01-23,640,915,12,1.31,0.71,9.36,8.56,0.0,7,2,1,0,0,0,19,0,164
AD00109,2024-01-24,1144,1635,22,1.35,0.49,6.54,10.69,0.0,13,3,1,0,1,0,35,0,294
AD00109,2024-01-25,938,1341,14,1.04,0.79,8.25,11.06,0.0,8,2,1,0,0,0,22,0,241
AD00109,2024-01-26,1118,1598,15,0.94,0.72,6.77,10.82,0.0,9,2,1,0,1,0,24,0,287
AD00109,2024-01-27,1052,1503,19,1.26,0.53,6.71,10.08,0.0,11,3,1,0,1,0,30,0,270
AD00109,2024-01-28,928,1326,19,1.43,0.61,8.77,11.63,0.0,11,3,1,0,1,0,30,0,238
AD00109,2024-01-29,735,1051,12,1.14,0.82,9.36,9.84,0.0,7,2,1,0,0,0,19,0,189
AD00109,2024-01-30,709,1014,10,0.99,0.97,9.62,9.75,0.0,6,1,0,0,0,0,16,0,182
AD00109,2024-01-31,801,1145,14,1.22,0.75,9.14,10.46,0.0,8,2,1,0,0,0,22,0,206
AD00109,2024-02-01,719,1028,9,0.88,1.09,9.55,9.82,0.0,5,1,0,0,0,0,14,0,185
AD00109,2024-02-02,777,1111,10,0.9,0.97,8.69,9.66,0.0,6,1,0,0,0,0,16,0,199
AD00109,2024-02-03,751,1073,14,1.3,0.65,8.5,9.12,0.0,8,2,1,0,0,0,22,0,193
AD00109,2024-02-04,653,933,11,1.18,0.77,9.02,8.42,0.0,6,1,0,0,0,0,17,0,167
AD00109,2024-02-05,915,1308,15,1.15,0.66,7.6,9.94,0.0,9,2,1,0,1,0,24,0,235
AD00109,2024-02-06,937,1339,16,1.19,0.56,6.67,8.93,0.0,9,2,1,0,1,0,25,0,241
AD00109,2024-02-07,682,975,10,1.03,0.91,9.32,9.09,0.0,6,1,0,0,0,0,16,0,175
AD00109,2024-02-08,819,1170,14,1.2,0.67,7.98,9.34,0.0,8,2,1,0,0,0,22,0,210
AD00109,2024-02-09,786,1124,13,1.16,0.67,7.72,8.68,0.0,7,2,1,0,0,0,20,0,202
AD00109,2024-02-10,733,1048,11,1.05,0.88,9.23,9.67,0.0,6,1,0,0,0,0,17,0,188
AD00109,2024-02-11,813,1162,15,1.29,0.69,8.91,10.35,0.0,9,2,1,0,1,0,24,0,209
AD00109,2024-02-12,919,1313,15,1.14,0.68,7.72,10.13,0.0,9,2,1,0,1,0,24,0,236
AD00109,2024-02-13,824,1178,16,1.36,0.67,9.09,10.71,0.0,9,2,1,0,1,0,25,0,212
AD00109,2024-02-14,1003,1433,15,1.05,0.67,6.99,10.01,0.0,9,2,1,0,1,0,24,0,257
AD00109,2024-02-15,628,898,12,1.34,0.72,9.62,8.64,0.0,7,2,1,0,0,0,19,0,161
AD00109,2024-02-16,795,1137,17,1.5,0.54,8.08,9.19,0.0,10,3,1,0,1,0,27,0,204
AD00109,2024-02-17,721,1031,11,1.07,0.75,7.95,8.2,0.0,6,1,0,0,0,0,17,0,185
AD00109,2024-02-18,821,1174,18,1.53,0.55,8.41,9.87,0.0,10,3,1,0,1,0,28,0,211
AD00109,2024-02-19,1042,1489,18,1.21,0.56,6.76,10.07,0.0,10,3,1,0,1,0,28,0,268
AD00109,2024-02-20,688,984,11,1.12,0.85,9.46,9.31,0.0,6,1,0,0,0,0,17,0,177
AD00109,2024-02-21,732,1046,10,0.96,0.96,9.13,9.55,0.0,6,1,0,0,0,0,16,0,188
AD00109,2024-02-22,713,1019,15,1.47,0.66,9.68,9.86,0.0,9,2,1,0,1,0,24,0,183
AD00109,2024-02-23,963,1377,13,0.94,0.91,8.56,11.79,0.0,7,2,1,0,0,0,20,0,247
AD00109,2024-02-24,910,1301,14,1.08,0.84,8.99,11.7,0.0,8,2,1,0,0,0,22,0,234
AD00109,2024-02-25,720,1029,9,0.87,0.92,8.01,8.24,0.0,5,1,0,0,0,0,14,0,185
AD00109,2024-02-26,776,1109,15,1.35,0.62,8.44,9.36,0.0,9,2,1,0,1,0,24,0,199
AD00109,2024-02-27,851,1217,12,0.99,0.8,7.9,9.61,0.0,7,2,1,0,0,0,19,0,219
AD00109,2024-02-28,870,1243,18,1.45,0.63,9.11,11.32,0.0,10,3,1,0,1,0,28,0,223
AD00109,2024-02-29,814,1164,12,1.03,0.85,8.78,10.22,0.0,7,2,1,0,0,0,19,0,209
AD00109,2024-03-01,976,1395,17,1.22,0.61,7.47,10.42,0.0,10,3,1,0,1,0,27,0,251
AD00109,2024-03-02,921,1316,17,1.29,0.65,8.34,10.97,0.0,10,3,1,0,1,0,27,0,236
AD00109,2024-03-03,923,1320,14,1.06,0.72,7.6,10.03,0.0,8,2,1,0,0,0,22,0,237
AD00109,2024-03-04,835,1193,16,1.34,0.6,8.07,9.63,0.0,9,2,1,0,1,0,25,0,214
AD00109,2024-03-05,706,1009,15,1.49,0.65,9.71,9.8,0.0,9,2,1,0,1,0,24,0,181
AD00109,2024-03-06,759,1085,13,1.2,0.72,8.59,9.32,0.0,7,2,1,0,0,0,20,0,195
AD00109,2024-03-07,861,1231,15,1.22,0.63,7.71,9.49,0.0,9,2,1,0,1,0,24,0,221
AD00109,2024-03-08,761,1088,15,1.38,0.64,8.85,9.63,0.0,9,2,1,0,1,0,24,0,195
AD00109,2024-03-09,946,1352,18,1.33,0.49,6.51,8.8,0.0,10,3,1,0,1,0,28,0,243
AD00109,2024-03-10,836,1195,14,1.17,0.75,8.79,10.5,0.0,8,2,1,0,0,0,22,0,215
AD00109,2024-03-11,918,1312,15,1.14,0.59,6.73,8.83,0.0,9,2,1,0,1,0,24,0,236
AD00109,2024-03-12,940,1344,14,1.04,0.75,7.77,10.44,0.0,8,2,1,0,0,0,22,0,241
AD00109,2024-03-13,975,1393,15,1.08,0.64,6.93,9.65,0.0,9,2,1,0,1,0,24,0,250
AD00109,2024-03-14,904,1292,15,1.16,0.67,7.72,9.98,0.0,9,2,1,0,1,0,24,0,232
AD00109,2024-03-15,787,1125,16,1.42,0.55,7.85,8.83,0.0,9,2,1,0,1,0,25,0,202
AD00109,2024-03-16,969,1385,14,1.01,0.82,8.26,11.44,0.0,8,2,1,0,0,0,22,0,249
AD00109,2024-03-17,776,1109,11,0.99,0.93,9.24,10.25,0.0,6,1,0,0,0,0,17,0,199
AD00109,2024-03-18,662,946,9,0.95,1.02,9.71,9.19,0.0,5,1,0,0,0,0,14,0,170
AD00109,2024-03-19,778,1112,12,1.08,0.79,8.57,9.53,0.0,7,2,1,0,0,0,19,0,200
AD00109,2024-03-20,944,1349,17,1.26,0.57,7.21,9.73,0.0,10,3,1,0,1,0,27,0,242
AD00109,2024-03-21,717,1025,14,1.37,0.62,8.47,8.68,0.0,8,2,1,0,0,0,22,0,184
AD00109,2024-03-22,960,1372,21,1.53,0.52,7.89,10.83,0.0,12,3,1,0,1,0,33,0,246
AD00109,2024-03-23,934,1335,16,1.2,0.56,6.7,8.94,0.0,9,2,1,0,1,0,25,0,240
AD00109,2024-03-24,1044,1492,22,1.47,0.53,7.77,11.6,0.0,13,3,1,0,1,0,35,0,268
AD00109,2024-03-25,753,1077,15,1.39,0.64,8.98,9.67,0.0,9,2,1,0,1,0,24,0,193
AD00109,2024-03-26,951,1360,20,1.47,0.54,8.0,10.88,0.0,12,3,1,0,1,0,32,0,244
AD00109,2024-03-27,650,929,13,1.4,0.7,9.83,9.13,0.0,7,2,1,0,0,0,20,0,167
AD00109,2024-03-28,726,1038,14,1.35,0.62,8.37,8.69,0.0,8,2,1,0,0,0,22,0,186
AD00109,2024-03-29,674,964,12,1.24,0.78,9.72,9.37,0.0,7,2,1,0,0,0,19,0,173
AD00109,2024-03-30,827,1182,15,1.27,0.72,9.11,10.77,0.0,9,2,1,0,1,0,24,0,212
AD00109,2024-03-31,1078,1540,24,1.56,0.44,6.81,10.49,0.0,14,4,2,0,1,0,38,0,277
AD00110,2024-01-01,951,1359,18,1.32,0.52,6.85,9.31,0.0,10,3,1,0,1,0,28,0,67
AD00110,2024-01-02,1064,1520,18,1.18,0.57,6.7,10.18,0.0,10,3,1,0,1,0,28,0,76
AD00110,2024-01-03,638,912,11,1.21,0.83,10.05,9.17,0.0,6,1,0,0,0,0,17,0,45
AD00110,2024-01-04,714,1020,10,0.98,0.88,8.6,8.77,0.0,6,1,0,0,0,0,16,0,51
AD00110,2024-01-05,722,1032,11,1.07,0.84,8.95,9.24,0.0,6,1,0,0,0,0,17,0,51
AD00110,2024-01-06,1087,1554,21,1.35,0.5,6.77,10.52,0.0,12,3,1,0,1,0,33,0,77
AD00110,2024-01-07,704,1007,13,1.29,0.65,8.44,8.5,0.0,7,2,1,0,0,0,20,0,50
AD00110,2024-01-08,906,1295,17,1.31,0.6,7.89,10.22,0.0,10,3,1,0,1,0,27,0,64
AD00110,2024-01-09,790,1129,13,1.15,0.77,8.92,10.07,0.0,7,2,1,0,0,0,20,0,56
AD00110,2024-01-10,603,862,9,1.04,0.94,9.83,8.47,0.0,5,1,0,0,0,0,14,0,43
AD00110,2024-01-11,760,1086,14,1.29,0.61,7.9,8.58,0.0,8,2,1,0,0,0,22,0,54
AD00110,2024-01-12,855,1222,12,0.98,0.93,9.17,11.21,0.0,7,2,1,0,0,0,19,0,61
AD00110,2024-01-13,772,1104,14,1.27,0.64,8.13,8.98,0.0,8,2,1,0,0,0,22,0,55
AD00110,2024-01-14,786,1123,11,0.98,0.77,7.52,8.44,0.0,6,1,0,0,0,0,17,0,56
AD00110,2024-01-15,623,891,10,1.12,0.87,9.81,8.74,0.0,6,1,0,0,0,0,16,0,44
AD00110,2024-01-16,829,1185,15,1.27,0.63,8.0,9.48,0.0,9,2,1,0,1,0,24,0,59
AD00110,2024-01-17,772,1104,10,0.91,1.05,9.47,10.46,0.0,6,1,0,0,0,0,16,0,55
AD00110,2024-01-18,1038,1484,13,0.88,0.82,7.14,10.6,0.0,7,2,1,0,0,0,20,0,74
AD00110,2024-01-19,899,1285,14,1.09,0.65,7.1,9.12,0.0,8,2,1,0,0,0,22,0,64
AD00110,2024-01-20,777,1110,13,1.17,0.78,9.12,10.12,0.0,7,2,1,0,0,0,20,0,55
AD00110,2024-01-21,881,1259,16,1.27,0.63,7.97,10.04,0.0,9,2,1,0,1,0,25,0,62
AD00110,2024-01-22,695,994,14,1.41,0.71,10.07,10.01,0.0,8,2,1,0,0,0,22,0,49
AD00110,2024-01-23,937,1339,16,1.19,0.67,8.02,10.74,0.0,9,2,1,0,1,0,25,0,66
AD00110,2024-01-24,735,1051,13,1.24,0.67,8.23,8.65,0.0,7,2,1,0,0,0,20,0,52
AD00110,2024-01-25,942,1346,15,1.11,0.64,7.17,9.65,0.0,9,2,1,0,1,0,24,0,67
AD00110,2024-01-26,655,937,9,0.96,0.99,9.47,8.87,0.0,5,1,0,0,0,0,14,0,46
AD00110,2024-01-27,919,1314,15,1.14,0.71,8.15,10.71,0.0,9,2,1,0,1,0,24,0,65
AD00110,2024-01-28,771,1102,10,0.91,0.89,8.05,8.87,0.0,6,1,0,0,0,0,16,0,55
AD00110,2024-01-29,809,1157,11,0.95,0.84,8.02,9.28,0.0,6,1,0,0,0,0,17,0,57
AD00110,2024-01-30,675,965,9,0.93,0.95,8.85,8.54,0.0,5,1,0,0,0,0,14,0,48
AD00110,2024-01-31,709,1013,13,1.28,0.78,10.04,10.17,0.0,7,2,1,0,0,0,20,0,50
AD00110,2024-02-01,802,1146,13,1.13,0.87,9.83,11.27,0.0,7,2,1,0,0,0,20,0,57
AD00110,2024-02-02,764,1092,10,0.92,0.95,8.74,9.54,0.0,6,1,0,0,0,0,16,0,54
AD00110,2024-02-03,679,971,9,0.93,0.96,8.88,8.62,0.0,5,1,0,0,0,0,14,0,48
AD00110,2024-02-04,725,1037,10,0.96,0.96,9.3,9.64,0.0,6,1,0,0,0,0,16,0,51
